date,article_count,avg_sentiment,sentiment_std,pos_neg_ratio,sentiment_ma5,sentiment_momentum,relative_volume
2022-07-01,3,0.9501426617304484,0.06288662068734317,,0.8759577016035717,0.08881939450899756,1.1320754716981132
2022-07-02,1,0.9641038775444032,0.0,,0.934806917111079,0.01396121581395482,0.4
2022-07-05,2,0.9225028455257416,0.04604935165506324,,0.9359000126520793,-0.04160103201866161,0.8163265306122448
2022-07-07,3,0.998004138469696,0.003456830337599395,,0.939215358098348,0.07550129294395447,1.2
2022-07-08,1,0.9980119466781616,0.0,,0.9665530939896902,7.808208465576172e-06,0.4166666666666667
2022-07-09,1,0.8236210346221924,0.0,,0.941248768568039,-0.17439091205596924,0.4166666666666667
2022-07-11,6,0.9632119735081991,0.05040797973179923,,0.9410703877607982,0.1395909388860067,2.4489795918367343
2022-07-12,5,0.9318746447563171,0.09816643242514718,,0.9429447476069133,-0.031337328751882,1.923076923076923
2022-07-13,1,0.9999924898147584,0.0,,0.9433424178759257,0.06811784505844132,0.3921568627450981
2022-07-14,4,0.8270661383867264,0.20544792698179323,,0.9091532562176387,-0.17292635142803203,1.509433962264151
2022-07-15,3,0.9999333818753561,0.00010993892667572636,,0.9444157256682715,0.1728672434886297,1.0909090909090908
2022-07-17,1,0.99999737739563,0.0,,0.9517728064457576,6.399552027391842e-05,0.37037037037037035
2022-07-18,4,0.9779661744832993,0.02151317310301895,,0.9609911123911541,-0.02203120291233074,1.4285714285714286
2022-07-19,3,0.9998340010643005,0.00022001834518375625,,0.9609594146410625,0.021867826581001282,1.0909090909090908
2022-07-22,4,0.892915815114975,0.21045387517649466,,0.9741293499867123,-0.10691818594932556,1.4035087719298245
2022-07-24,1,0.999761164188385,0.0,,0.974094906449318,0.10684534907341003,0.35714285714285715
2022-07-25,4,0.8978198766708374,0.201823831174663,,0.9536594063043594,-0.10194128751754761,1.3559322033898304
2022-07-26,1,0.9990425705909728,0.0,,0.9578746855258942,0.10122269392013539,0.35714285714285715
2022-07-27,3,0.9985535740852356,0.0022407426905108013,,0.9576186001300812,-0.0004889965057371937,1.1320754716981132
2022-07-28,4,0.9986520409584047,0.0026806648356998038,,0.9787658452987671,9.846687316905633e-05,1.4545454545454546
2022-07-29,1,0.9993481040000916,0.0,,0.9786832332611084,0.0006960630416869007,0.37735849056603776
2022-07-31,1,0.9833864569664,0.0,,0.995796549320221,-0.015961647033691517,0.37735849056603776
2022-08-01,4,0.9977820515632629,0.004263734892374253,,0.9955444455146789,0.014395594596862904,1.4545454545454546
2022-08-02,3,0.9919018348058065,0.009637460658571285,,0.9942140976587932,-0.005880216757456425,1.0909090909090908
2022-08-03,4,0.9700145423412323,0.0526390279888689,,0.9884865979353588,-0.021887292464574215,1.3793103448275863
2022-08-04,2,0.9902819693088531,0.01374337080297782,,0.9866733709971112,0.02026742696762085,0.6779661016949152
2022-08-05,1,0.9999990463256836,0.0,,0.9899958888689678,0.009717077016830444,0.37037037037037035
2022-08-06,1,0.9988844990730286,0.0,,0.9902163783709209,-0.0011145472526550293,0.4
2022-08-07,1,0.961922287940979,0.0,,0.9842204689979553,-0.03696221113204956,0.4
2022-08-08,7,0.9160997867584229,0.16629104119866014,,0.9734375178813934,-0.04582250118255615,2.6415094339622645
2022-08-09,17,0.978489472585566,0.05799557851174655,,0.971079018536736,0.062389685827143104,5.074626865671641
2022-08-10,2,0.9495117962360382,0.071350357697244,,0.9609815685188069,-0.028977676349527748,0.5882352941176471
2022-08-13,2,0.9969748556613922,0.0014398627856776727,,0.9605996398364797,0.047463059425354004,0.6060606060606061
2022-08-15,1,0.999927282333374,0.0,,0.9682006387149587,0.0029524266719818115,0.3125
2022-08-16,2,0.9956241846084595,0.006188000298369422,,0.984105518284966,-0.004303097724914551,0.6451612903225806
2022-08-17,5,0.9743773818016053,0.051448736174826135,,0.983283100128174,-0.021246802806854204,1.5151515151515151
2022-08-18,3,0.9698163072268168,0.052081014595572135,,0.9873440023263296,-0.004561074574788493,0.9230769230769231
2022-08-19,5,0.9351272821426392,0.1313203054940323,,0.974974487622579,-0.034689025084177594,1.4492753623188406
2022-08-20,2,0.9997849762439728,0.00026514582398203435,,0.9749460264046987,0.0646576941013336,0.5882352941176471
2022-08-22,5,0.9372884273529053,0.13724233286013315,,0.9632788749535879,-0.06249654889106748,1.4492753623188406
2022-08-23,4,0.9219070225954056,0.09940218722087547,,0.9527848031123479,-0.015381404757499717,1.1111111111111112
2022-08-24,12,0.9729716430107752,0.0732112600054808,,0.9534158702691397,0.05106462041536963,2.8915662650602405
2022-08-25,8,0.9814777001738548,0.047812367245346245,,0.9626859538753827,0.008506057163079617,1.8390804597701151
2022-08-26,3,0.8839593132336935,0.20094779392075426,,0.9395208212733269,-0.09751838694016135,0.6896551724137931
2022-08-27,2,0.9999590516090392,4.796311360539741e-05,,0.9520549461245537,0.11599973837534572,0.47058823529411764
2022-08-28,1,1.0,0.0,,0.9676735416054726,4.094839096080438e-05,0.23809523809523808
2022-08-29,5,0.9932106614112854,0.010678162844124517,,0.9717213452855745,-0.006789338588714555,1.1363636363636362
2022-08-30,4,0.9989774376153946,0.0005398769690229222,,0.9752212927738825,0.0057667762041091475,0.8791208791208791
2022-08-31,1,0.513941764831543,0.0,,0.9012177830934526,-0.4850356727838516,0.21978021978021978
2022-09-01,14,0.9387746495859963,0.11530679365486297,,0.888980902688844,0.42483288475445335,2.8571428571428568
2022-09-02,9,0.9882113536198934,0.021276942327417694,,0.8866231734128226,0.049436704033897105,2.0
2022-09-03,1,0.9988564252853394,0.0,,0.8877523261876334,0.010645071665445927,0.2247191011235955
2022-09-05,3,0.8877057234446207,0.1942507945721726,,0.8654979833534787,-0.11115070184071862,0.6666666666666666
2022-09-06,4,0.9968521893024445,0.0029582837163868265,,0.962080068247659,0.10914646585782373,0.8602150537634408
2022-09-07,5,0.9998869180679322,0.00014154896182757177,,0.9743025219440462,0.0030347287654877153,1.0416666666666667
2022-09-08,2,0.7527253925800323,0.2682188771475092,,0.9272053297360738,-0.24716152548789982,0.4301075268817204
2022-09-09,3,0.973102331161499,0.04533867507753777,,0.9220545109113057,0.22037693858146667,0.6451612903225806
2022-09-10,1,0.9997156262397766,0.0,,0.9444564914703371,0.026613295078277588,0.2247191011235955
2022-09-11,2,0.755679577589035,0.30469840752653726,,0.8962219691276552,-0.24403604865074158,0.449438202247191
